conv_id	utterance_idx	context	prompt	translated_prompt	speaker_idx	utterance	translated_utterance	selfeval	tags			
hit:6607_conv:13214	3	sad	My dog died. I loved him_comma_ and I miss him.	أطلقت الريح بصوت عالٍ في جي سي بيني في نهاية الأسبوع الماضي وسمعني أمين الصندوق ، واعتقد أنها ليست هناك	422	I'm just really sad. He's been with me since I was young. I miss him already.	سيكون الأمر رائعًا ، أعلم أنه يمكنني تحقيق أشياء عظيمة عندما أنهيها	5|5|5_4|4|4				
hit:6607_conv:13214	4	sad	My dog died. I loved him_comma_ and I miss him.	أطلقت الريح بصوت عالٍ في جي سي بيني في نهاية الأسبوع الماضي وسمعني أمين الصندوق ، واعتقد أنها ليست هناك	317	I bet thats rough. I would be the same way if my dog died.	من الرائع سماع ذلك! أنا سعيد من أجلك	5|5|5_4|4|4				
hit:6608_conv:13217	1	sad	I can never figure out why my wife is so grumpy.	تنمو حشيشتي بشكل متضخم ولا أعرف ما إذا كان بإمكاني شراء جزازة جديدة. منجم مكسور ويصعب البدء. إنه يقودني إلى الجنون أن يكون حديقي مرتفعًا جدًا	225	I can never figure out why my wife is so grumpy.	كنت في محل البقالة وكان الأطفال يطرقون جميع المواد الغذائية.	5|5|5_5|5|5				
hit:6608_conv:13217	2	sad	I can never figure out why my wife is so grumpy.	تنمو حشيشتي بشكل متضخم ولا أعرف ما إذا كان بإمكاني شراء جزازة جديدة. منجم مكسور ويصعب البدء. إنه يقودني إلى الجنون أن يكون حديقي مرتفعًا جدًا	271	maybe she is getting older_comma_ mines a little grumpy as well but i accept it	مزعج جدا. أين والديهم؟	5|5|5_5|5|5				
hit:6608_conv:13217	3	sad	I can never figure out why my wife is so grumpy.	تنمو حشيشتي بشكل متضخم ولا أعرف ما إذا كان بإمكاني شراء جزازة جديدة. منجم مكسور ويصعب البدء. إنه يقودني إلى الجنون أن يكون حديقي مرتفعًا جدًا	225	She's in her late 40s.	كانوا يقفون هناك يشاهدون فقط ، أتمنى أن يتمكن الناس من التحكم في أطفالهم بشكل أفضل.	5|5|5_5|5|5				
hit:6608_conv:13217	4	sad	I can never figure out why my wife is so grumpy.	تنمو حشيشتي بشكل متضخم ولا أعرف ما إذا كان بإمكاني شراء جزازة جديدة. منجم مكسور ويصعب البدء. إنه يقودني إلى الجنون أن يكون حديقي مرتفعًا جدًا	271	that's not too bad_comma_ maybe she needs more attention from you 	يا له من ألم في أن تعرف ماذا. أتمنى أن يتم معاقبة الوالدين أيضًا. هاها	5|5|5_5|5|5				
hit:6613_conv:13226	1	sad	I do not want my vacation to end. I would like to stay here forever	لا يزال حزينًا جدًا لوفاة روبن ويليامز ، فقد كان بطلي أثناء نشأتي	506	I do not want my vacation to end.	لقد أذهلتني ثعبان في باحتي قبل بضعة أيام.	5|5|5_5|5|5				
hit:6613_conv:13226	2	sad	I do not want my vacation to end. I would like to stay here forever	لا يزال حزينًا جدًا لوفاة روبن ويليامز ، فقد كان بطلي أثناء نشأتي	271	where are you vacationing	سأكون بنفس الطريقة. هل هاجمك الثعبان؟	5|5|5_5|5|5				
hit:6613_conv:13226	3	sad	I do not want my vacation to end. I would like to stay here forever	لا يزال حزينًا جدًا لوفاة روبن ويليامز ، فقد كان بطلي أثناء نشأتي	506	I am in Bali_comma_ I would like to stay here forever_comma_ I will shed some tears for sure.	لا ، لكني هاجمته.	5|5|5_5|5|5				
hit:6613_conv:13226	4	sad	I do not want my vacation to end. I would like to stay here forever	لا يزال حزينًا جدًا لوفاة روبن ويليامز ، فقد كان بطلي أثناء نشأتي	271	OMG my dream vacation	حسنًا ، هذا جيد. هل قتلته؟	5|5|5_5|5|5				
hit:6614_conv:13229	1	sad	I am having a hard time coping with having to kick someone out. I know it's been necessary for them to get better but it doesn't make it any easier	لم أقم بعمل تقرير مهم عن العمل. ألقي باللوم على زميلي في العمل على الرغم من أنه كان خطأي	296	I am having a hard time coping with having to kick someone out.	لقد كان مجرد إطار يمكنه تركه يذهب.	3|4|5_5|5|5				
hit:6614_conv:13229	2	sad	I am having a hard time coping with having to kick someone out. I know it's been necessary for them to get better but it doesn't make it any easier	لقد شعرت بالدهشة عندما مشيت على ثعبان قبل أيام قليلة في الفناء الخلفي لمنزلتي.	506	Are you kicking them out for a valid reason?	بالنظر إلى انخفاض الليرة التركية الآن ، أخشى أن تتسرب الأزمة الاقتصادية في تركيا إلى الأسواق الأوروبية	3|4|5_5|5|5				
hit:6614_conv:13229	3	sad	I am having a hard time coping with having to kick someone out. I know it's been necessary for them to get better but it doesn't make it any easier	لقد شعرت بالدهشة عندما مشيت على ثعبان قبل أيام قليلة في الفناء الخلفي لمنزلتي.	296	YEP! They are abusive and need lots of help I am not offering anymore..They have to want it for themselves!. I know it's been necessary for them to get better but it doesn't make it any easier	أنا لا أعلم شيئًا عن ذلك. ماذا حدث؟	3|4|5_5|5|5				
hit:6614_conv:13229	4	sad	I am having a hard time coping with having to kick someone out. I know it's been necessary for them to get better but it doesn't make it any easier	لقد شعرت بالدهشة عندما مشيت على ثعبان قبل أيام قليلة في الفناء الخلفي لمنزلتي.	506	Just make it short and sweet.	مع فرض الولايات المتحدة عقوبات على تركيا ، يتخلص المستثمرون من الليرة مقابل الدولار الأمريكي ، وبالتالي تفقد العملة الوطنية قيمتها بمعدل سريع للغاية	3|4|5_5|5|5				
hit:6636_conv:13273	1	joyful	Cant wait for halloween to get here	يبدو أن عملي ينتعش مؤخرًا.	271	i love halloween cant wait	أراهن أنك متحمس	5|5|5_5|5|5				
hit:6636_conv:13273	2	joyful	Cant wait for halloween to get here	يبدو أن عملي ينتعش مؤخرًا.	343	I'm not too sure about it really_comma_ but the candy's good! What is it you like about it?	أنا حقًا وفي حالة صدمة أيضًا.	5|5|5_5|5|5				
hit:6636_conv:13273	3	joyful	Cant wait for halloween to get here	يبدو أن عملي ينتعش مؤخرًا.	271	spending time with my little ones_comma_ 1 and 4	لم أرها منذ فترة؟	5|5|5_5|5|5				
hit:6636_conv:13273	4	joyful	Cant wait for halloween to get here	يبدو أن عملي ينتعش مؤخرًا.	343	Awww_comma_ that's precious! Perhaps if I had kids it would be different. They must get so excited about dressing up and going out!	فخور جدا بابني ، قال كلماته الأولى أمس	5|5|5_5|5|5				
hit:6638_conv:13276	1	joyful	My work seems to be picking up lately.	عندما ظهرت أمي في شقتي الجديدة	225	My work seems to be going well lately. I'm up for a promotion in Feb.	رائعة حقا! كم عمره؟	5|5|5_5|5|5				
hit:6638_conv:13276	2	joyful	My work seems to be picking up lately.	عندما ظهرت أمي في شقتي الجديدة	11	Thats excellent news how rewarding! 	16 شهر	5|5|5_5|5|5				
hit:6638_conv:13276	3	joyful	My work seems to be picking up lately.	عندما ظهرت أمي في شقتي الجديدة	225	Yes_comma_ I'm really looking forward to the new year.	رائعتين سعيد جدا بالنسبة لك!	5|5|5_5|5|5				
hit:6638_conv:13276	4	joyful	My work seems to be picking up lately.	عندما ظهرت أمي في شقتي الجديدة	11	Im happy for you! 	بدء المدرسة يترك المنزل فارغًا وهادئًا	5|5|5_5|5|5				
hit:6643_conv:13286	1	sad	My 2 youngest children will both be in high school this year. I can't believe they have grown up so fast. Time has flown by and I just want it to slow down.	رأيت ثعبانًا كبيرًا في الفناء أمس	228	My children are growing up so fast. My 2 youngest will both be in high school this year.	رائع! هذا هو بالضبط علامة فارقة! أي خطط للتقاعد؟	1|2|5_5|5|4				
hit:6643_conv:13286	2	sad	My 2 youngest children will both be in high school this year. I can't believe they have grown up so fast. Time has flown by and I just want it to slow down.	رأيت ثعبانًا كبيرًا في الفناء أمس	271	now is the time the real growing up starts	قد أكون في 62 أو 65. يجب أن أنظر إلى حالتي الصحية والمالية.	1|2|5_5|5|4				
hit:6643_conv:13286	3	sad	My 2 youngest children will both be in high school this year. I can't believe they have grown up so fast. Time has flown by and I just want it to slow down.	رأيت ثعبانًا كبيرًا في الفناء أمس	228	I just want time to slow down. I will miss them so much when they are all grown up.	قد تستمر كذلك إذا كنت بصحة جيدة.	1|2|5_5|5|4				
hit:6643_conv:13286	4	sad	My 2 youngest children will both be in high school this year. I can't believe they have grown up so fast. Time has flown by and I just want it to slow down.	رأيت ثعبانًا كبيرًا في الفناء أمس	271	oh boy	لا أستطيع الانتظار للمغادرة لقضاء عطلة الأسبوع المقبل. أواجه صعوبة في التركيز على العمل.	1|2|5_5|5|4				
hit:6644_conv:13288	1	joyful	I'm glad the weekend is finally here.	عانقت فتاة معتقدة أنها صديقتي.	225	I'm glad the weekend is here.	اعرف هذا الشعور. هل ظهر كل شيء على ما يرام؟	5|5|5_5|5|5				
hit:6644_conv:13288	2	joyful	I'm glad the weekend is finally here.	عانقت فتاة معتقدة أنها صديقتي.	1	So am I! Do you have plans?	فقط القليل من الحديد ناقص ، لكن نعم ، كل شيء جيد.	5|5|5_5|5|5				
hit:6644_conv:13288	3	joyful	I'm glad the weekend is finally here.	عانقت فتاة معتقدة أنها صديقتي.	225	Going swimming Sunday_comma_ probably relaxing on Saturday.	يمكن أن يكون أسوأ أليس كذلك؟ سعيد كل شيء انتهى به الأمر على ما يرام.	5|5|5_5|5|5				
hit:6644_conv:13288	4	joyful	I'm glad the weekend is finally here.	عانقت فتاة معتقدة أنها صديقتي.	1	That sounds good. I hope you get re-energized.	أمسكت ابنتي تتسلل إلى حاسوبها المحمول في وقت متأخر من الليلة الماضية	5|5|5_5|5|5				
hit:6668_conv:13336	1	joyful	I went to a vacation and was able to ride in the water with the dolphins.	نريد شراء منزل جديد. نأمل أن نكون قادرين على العثور على ما نحبه وأن نكون قادرين على تحمل كلفته. إنها عملية مرهقة.	291	Have you ever swam with the dolphins?	لقد كنت سعيدًا بالطريقة التي سارت بها الأمور في حياتي مؤخرًا.	5|5|5_2|3|5				
